IdLocalidade;Localidade;Municipio;UF
1891;SAO JOSE DO XINGU;SAO JOSE DO XINGU;MT        
944;SAO JOSE DOS QUATRO MARCOS;SAO JOSE DOS QUATRO MARCOS;MT        
1131;SAO PEDRO DA CIPA;SAO PEDRO DA CIPA;MT        
3250;SAPEZAL;SAPEZAL;MT        
41;SERRA NOVA DOURADA;SERRA NOVA DOURADA;MT        
1156;SINOP;SINOP;MT        
1153;SORRISO;SORRISO;MT        
1113;TANGARA DA SERRA;TANGARA DA SERRA;MT        
1161;TERRA NOVA DO NORTE;TERRA NOVA DO NORTE;MT        
1184;TORIXOREU;TORIXOREU;MT        
1124;VARZEA GRANDE;VARZEA GRANDE;MT        
21995;FAZ.UMUARAMA;VILA RICA;MT        
21994;GERSINA ;VILA RICA;MT        
22723;VILA MANDI ;VILA RICA;MT        
1898;VILA RICA;VILA RICA;MT        
4537;ABAETETUBA;ABAETETUBA;PA        
4458;ABEL FIGUEIREDO;ABEL FIGUEIREDO;PA        
22459;ENTR. S. PEDRO D AGUA BRANCA;ABEL FIGUEIREDO;PA        
1932;AGUA AZUL DO NORTE;AGUA AZUL DO NORTE;PA        
1939;ALTAMIRA;ALTAMIRA;PA        
4541;ANANINDEUA;ANANINDEUA;PA        
1942;ANAPU;ANAPU;PA        
3804;AURORA DO PARA;AURORA DO PARA;PA        
76;BELEM;BELEM;PA        
4543;BENEVIDES;BENEVIDES;PA        
4456;BOM JESUS DO TOCANTINS;BOM JESUS DO TOCANTINS;PA        
25248;VILA SAO RAIMUNDO;BOM JESUS DO TOCANTINS;PA        
4587;BRAGANCA;BRAGANCA;PA        
21364;SANTA LUZIA;BRAGANCA;PA        
1936;BRASIL NOVO;BRASIL NOVO;PA        
4524;BREU BRANCO;BREU BRANCO;PA        
21806;KM140/PA-150 ;BREU BRANCO;PA        
4557;BUJARU;BUJARU;PA        
4588;CACHOEIRA DO PIRIA;CACHOEIRA DO PIRIA;PA        
21365;CIDAPAR;CACHOEIRA DO PIRIA;PA        
3802;CAMETA;CAMETA;PA        
50;CANAA DOS CARAJAS;CANAA DOS CARAJAS;PA        
4584;CAPANEMA;CAPANEMA;PA        
4561;CASTANHAL;CASTANHAL;PA        
4427;CONCEICAO DO ARAGUAIA;CONCEICAO DO ARAGUAIA;PA        
15747;VILA CONCORDIA ;CONCORDIA DO PARA;PA        
4445;CURIONOPOLIS;CURIONOPOLIS;PA        
4514;DOM ELISEU;DOM ELISEU;PA        
15659;ENTR BR-010/222(P/ DOM ELISEU);DOM ELISEU;PA        
4446;ELDORADO DOS CARAJAS;ELDORADO DOS CARAJAS;PA        
3803;GOIANESIA DO PARA;GOIANESIA DO PARA;PA        
4535;IGARAPE-MIRI;IGARAPE-MIRI;PA        
4553;IPIXUNA DO PARA;IPIXUNA DO PARA;PA        
4565;IRITUIA;IRITUIA;PA        
1904;ITAITUBA;ITAITUBA;PA        
12622;MORAIS DE ALMEIDA ;ITAITUBA;PA        
4448;ITUPIRANGA;ITUPIRANGA;PA        
4455;JACUNDA;JACUNDA;PA        
4563;MAE DO RIO;MAE DO RIO;PA        
4449;MARABA;MARABA;PA        
21356;MORADA NOVA;MARABA;PA        
22461;SORORO ;MARABA;PA        
4542;MARITUBA;MARITUBA;PA        
1935;MEDICILANDIA;MEDICILANDIA;PA        
4536;MOJU;MOJU;PA        
5558;NOVA IPIXUNA;NOVA IPIXUNA;PA        
1902;NOVO PROGRESSO;NOVO PROGRESSO;PA        
4447;NOVO REPARTIMENTO;NOVO REPARTIMENTO;PA        
1931;OURILANDIA DO NORTE;OURILANDIA DO NORTE;PA        
1373;PACAJA;PACAJA;PA        
4454;PALESTINA DO PARA;PALESTINA DO PARA;PA        
15701;ENTR PA-256 (P/ PARAGOMINAS);PARAGOMINAS;PA        
4552;PARAGOMINAS;PARAGOMINAS;PA        
4444;PARAUAPEBAS;PARAUAPEBAS;PA        
4421;PAU D'ARCO;PAU D'ARCO;PA        
4435;PICARRA;PICARRA;PA        
1933;PLACAS;PLACAS;PA        
4420;REDENCAO;REDENCAO;PA        
4424;RIO MARIA;RIO MARIA;PA        
4509;RONDON DO PARA;RONDON DO PARA;PA        
1920;RUROPOLIS;RUROPOLIS;PA        
4558;SANTA ISABEL DO PARA;SANTA ISABEL DO PARA;PA        
26840;CASA DE TABUA;SANTA MARIA DAS BARREIRAS;PA        
4350;SANTA MARIA DAS BARREIRAS;SANTA MARIA DAS BARREIRAS;PA        
4566;SANTA MARIA DO PARA;SANTA MARIA DO PARA;PA        
9759;BARREIRA DO CAMPO ;SANTANA DO ARAGUAIA;PA        
9749;DIV PA/MT (BR-158);SANTANA DO ARAGUAIA;PA        
24816;ENTRONCAMENTO FARTURA;SANTANA DO ARAGUAIA;PA        
24815;FAZ.SANTA FE;SANTANA DO ARAGUAIA;PA        
24817;FAZ.SAO SEBASTIAO;SANTANA DO ARAGUAIA;PA        
24814;FRIGORIFICO ATLAS;SANTANA DO ARAGUAIA;PA        
9756;NOVA BARREIRA DO CAMPO ;SANTANA DO ARAGUAIA;PA        
21989;PORTO TRAJANO ;SANTANA DO ARAGUAIA;PA        
1900;SANTANA DO ARAGUAIA;SANTANA DO ARAGUAIA;PA        
24365;V. MANDI;SANTANA DO ARAGUAIA;PA        
1922;SANTAREM;SANTAREM;PA        
4451;SAO DOMINGOS DO ARAGUAIA;SAO DOMINGOS DO ARAGUAIA;PA        
1927;SAO FELIX DO XINGU;SAO FELIX DO XINGU;PA        
4441;SAO GERALDO DO ARAGUAIA;SAO GERALDO DO ARAGUAIA;PA        
4564;SAO MIGUEL DO GUAMA;SAO MIGUEL DO GUAMA;PA        
4426;SAPUCAIA;SAPUCAIA;PA        
23664;BELO MONTE DO PONTAL;SENADOR JOSE PORFIRIO;PA        
21807;KM 171 ;TAILANDIA;PA        
4527;TAILANDIA;TAILANDIA;PA        
15729;TOME ACU ;TOME-ACU;PA        
1903;TRAIRAO;TRAIRAO;PA        
1930;TUCUMA;TUCUMA;PA        
4523;TUCURUI;TUCURUI;PA        
4550;ULIANOPOLIS;ULIANOPOLIS;PA        
1934;URUARA;URUARA;PA        
4425;XINGUARA;XINGUARA;PA        
5465;ALAGOA GRANDE;ALAGOA GRANDE;PB        
5304;ALCANTIL;ALCANTIL;PB        
5182;ALHANDRA;ALHANDRA;PB        
20698;ENTR BR-101/PB-034;ALHANDRA;PB        
5356;ARARA;ARARA;PB        
5355;AREIA;AREIA;PB        
21408;VIRACAO;ASSUNCAO;PB        
5488;BANANEIRAS;BANANEIRAS;PB        
5307;BARRA DE SANTANA;BARRA DE SANTANA;PB        
21410;RIACHO GRANDE;BARRA DE SANTANA;PB        
5491;BELEM;BELEM;PB        
5324;BOA VISTA;BOA VISTA;PB        
5214;BREJO DO CRUZ;BREJO DO CRUZ;PB        
5181;CAAPORA;CAAPORA;PB        
20676;DIV PB/PE (BR-101);CAAPORA;PB        
5517;CABEDELO;CABEDELO;PB        
2064;CACHOEIRA DOS INDIOS;CACHOEIRA DOS INDIOS;PB        
2066;CAJAZEIRAS;CAJAZEIRAS;PB        
20745;CAJA ;CALDAS BRANDAO;PB        
5344;CAMPINA GRANDE;CAMPINA GRANDE;PB        
5213;CATOLE DO ROCHA;CATOLE DO ROCHA;PB        
1688;CONCEICAO;CONCEICAO;PB        
5285;CONGO;CONGO;PB        
5360;CUITE;CUITE;PB        
5220;DESTERRO;DESTERRO;PB        
2051;DIAMANTE;DIAMANTE;PB        
5353;ESPERANCA;ESPERANCA;PB        
5471;GUARABIRA;GUARABIRA;PB        
1689;IBIARA;IBIARA;PB        
5185;INGA;INGA;PB        
5472;ITABAIANA;ITABAIANA;PB        
2090;ITAPORANGA;ITAPORANGA;PB        
2109;JERICO;JERICO;PB        
84;JOAO PESSOA;JOAO PESSOA;PB        
21411;BARRA;JUAZEIRINHO;PB        
5322;JUAZEIRINHO;JUAZEIRINHO;PB        
5265;JUNCO DO SERIDO;JUNCO DO SERIDO;PB        
5453;JURIPIRANGA;JURIPIRANGA;PB        
5345;LAGOA SECA;LAGOA SECA;PB        
5515;MAMANGUAPE;MAMANGUAPE;PB        
2072;MARIZOPOLIS;MARIZOPOLIS;PB        
20709;MOJEIRO ;MOGEIRO;PB        
5256;MONTEIRO;MONTEIRO;PB        
29277;PERNAMBUQUINHO;MONTEIRO;PB        
5338;NOVA FLORESTA;NOVA FLORESTA;PB        
5334;NOVA PALMEIRA;NOVA PALMEIRA;PB        
5196;OLHO D'AGUA;OLHO D'AGUA;PB        
5189;OURO VELHO;OURO VELHO;PB        
5207;PATOS;PATOS;PB        
5330;PEDRA LAVRADA;PEDRA LAVRADA;PB        
2094;PIANCO;PIANCO;PB        
5337;PICUI;PICUI;PB        
2107;POMBAL;POMBAL;PB        
5190;PRATA;PRATA;PB        
2056;PRINCESA ISABEL;PRINCESA ISABEL;PB        
5316;QUEIMADAS;QUEIMADAS;PB        
5358;REMIGIO;REMIGIO;PB        
5263;SANTA LUZIA;SANTA LUZIA;PB        
5513;SANTA RITA;SANTA RITA;PB        
5289;SAO JOAO DO CARIRI;SAO JOAO DO CARIRI;PB        
19991;ENTR BR-405/PB-393(P/ ANT.NAVARRO);SAO JOAO DO RIO DO PEIXE;PB        
2080;SAO JOAO DO RIO DO PEIXE;SAO JOAO DO RIO DO PEIXE;PB        
5224;SAO MAMEDE;SAO MAMEDE;PB        
5479;SAPE;SAPE;PB        
5288;SERRA BRANCA;SERRA BRANCA;PB        
5487;SOLANEA;SOLANEA;PB        
5325;SOLEDADE;SOLEDADE;PB        
2097;SOUSA;SOUSA;PB        
5193;SUME;SUME;PB        
5262;TAPEROA;TAPEROA;PB        
5205;TEIXEIRA;TEIXEIRA;PB        
2083;UIRAUNA;UIRAUNA;PB        
5459;ABREU E LIMA;ABREU E LIMA;PE        
5243;AFOGADOS DA INGAZEIRA;AFOGADOS DA INGAZEIRA;PE        
4921;AFRANIO;AFRANIO;PE        
17868;DIV PI/PE (BR-407);AFRANIO;PE        
3025;AGRESTINA;AGRESTINA;PE        
5029;AGUAS BELAS;AGUAS BELAS;PE        
5449;ALIANCA;ALIANCA;PE        
3109;ARARIPINA;ARARIPINA;PE        
21395;MORAIS;ARARIPINA;PE        
5034;ARCOVERDE;ARCOVERDE;PE        
21775;MIMOSO  [2];ARCOVERDE;PE        
3053;BARREIROS;BARREIROS;PE        
3301;BELEM DE SAO FRANCISCO;BELEM DE SAO FRANCISCO;PE        
5281;BELO JARDIM;BELO JARDIM;PE        
5299;BEZERROS;BEZERROS;PE        
4887;BODOCO;BODOCO;PE        
2996;BOM CONSELHO;BOM CONSELHO;PE        
21391;LAGOA DE SAO JOSE;BOM CONSELHO;PE        
3001;BREJAO;BREJAO;PE        
3300;CABROBO;CABROBO;PE        
4874;CACHOEIRINHA;CACHOEIRINHA;PE        
3018;CANHOTINHO;CANHOTINHO;PE        
5446;CARPINA;CARPINA;PE        
5294;CARUARU;CARUARU;PE        
3024;CUPIRA;CUPIRA;PE        
5241;CUSTODIA;CUSTODIA;PE        
5429;ESCADA;ESCADA;PE        
3869;EXU;EXU;PE        
2055;FLORES;FLORES;PE        
21402;SITIO DOS NUNES;FLORES;PE        
3315;FLORESTA;FLORESTA;PE        
3055;GAMELEIRA;GAMELEIRA;PE        
3010;GARANHUNS;GARANHUNS;PE        
20658;ENTR BR-101/PE-062 (P/ GOIANA);GOIANA;PE        
5180;GOIANA;GOIANA;PE        
5071;GRAVATA;GRAVATA;PE        
5032;IATI;IATI;PE        
5025;IBIMIRIM;IBIMIRIM;PE        
5463;IGARASSU;IGARASSU;PE        
21418;HOTEL DO PEBA;INAJA;PE        
3324;INAJA;INAJA;PE        
3059;IPOJUCA;IPOJUCA;PE        
21895;IBIRANGA ;ITAMBE;PE        
5178;ITAMBE;ITAMBE;PE        
5280;JATAUBA;JATAUBA;PE        
4867;LAGOA GRANDE;LAGOA GRANDE;PE        
3016;LAJEDO;LAJEDO;PE        
5426;LIMOEIRO;LIMOEIRO;PE        
5448;NAZARE DA MATA;NAZARE DA MATA;PE        
5012;OROCO;OROCO;PE        
3111;OURICURI;OURICURI;PE        
3047;PALMARES;PALMARES;PE        
3022;PANELAS;PANELAS;PE        
3867;PARNAMIRIM;PARNAMIRIM;PE        
5434;PAUDALHO;PAUDALHO;PE        
5278;PESQUEIRA;PESQUEIRA;PE        
21388;NOVA PETROLANDIA;PETROLANDIA;PE        
3312;PETROLANDIA;PETROLANDIA;PE        
22048;FAZ.ICO ;PETROLINA;PE        
22047;PAU FERRO ;PETROLINA;PE        
4926;PETROLINA;PETROLINA;PE        
19608;RAJADA ;PETROLINA;PE        
5074;POMBOS;POMBOS;PE        
3020;QUIPAPA;QUIPAPA;PE        
83;RECIFE;RECIFE;PE        
3056;RIBEIRAO;RIBEIRAO;PE        
3054;RIO FORMOSO;RIO FORMOSO;PE        
1678;SALGUEIRO;SALGUEIRO;PE        
5279;SANHARO;SANHARO;PE        
21396;CRUZ DE MALTA;SANTA CRUZ;PE        
5284;SANTA CRUZ DO CAPIBARIBE;SANTA CRUZ DO CAPIBARIBE;PE        
5011;SANTA MARIA DA BOA VISTA;SANTA MARIA DA BOA VISTA;PE        
5293;SAO CAITANO;SAO CAITANO;PE        
3052;SAO JOSE DA COROA GRANDE;SAO JOSE DA COROA GRANDE;PE        
19692;BOM NOME ;SAO JOSE DO BELMONTE;PE        
1685;SAO JOSE DO BELMONTE;SAO JOSE DO BELMONTE;PE        
5252;SAO JOSE DO EGITO;SAO JOSE DO EGITO;PE        
1684;SERRA TALHADA;SERRA TALHADA;PE        
23956;ALGODÕES;SERTANIA;PE        
21407;CRUZEIRO DO NORDESTE;SERTANIA;PE        
5242;SERTANIA;SERTANIA;PE        
3058;SIRINHAEM;SIRINHAEM;PE        
5312;SURUBIM;SURUBIM;PE        
5247;TABIRA;TABIRA;PE        
21409;GRAVATA DO IBIAPINA;TAQUARITINGA DO NORTE;PE        
5296;TAQUARITINGA DO NORTE;TAQUARITINGA DO NORTE;PE        
2997;TEREZINHA;TEREZINHA;PE        
5450;TIMBAUBA;TIMBAUBA;PE        
5295;TORITAMA;TORITAMA;PE        
3112;TRINDADE;TRINDADE;PE        
5251;TUPARETAMA;TUPARETAMA;PE        
5035;VENTUROSA;VENTUROSA;PE        
5297;VERTENTES;VERTENTES;PE        
5428;VITORIA DE SANTO ANTAO;VITORIA DE SANTO ANTAO;PE        
3045;XEXEU;XEXEU;PE        
24926;ABANCAY;PERU;PER       
24927;CUZCO;PERU;PER       
24925;ICA;PERU;PER       
5614;LIMA;PERU;PER       
29303;NAZCAR;PERU;PER       
24907;PUERTO MALDONADO;PERU;PER       
3073;ACAUA;ACAUA;PI        
22046;MAFRENSE ;ACAUA;PI        
2862;AGUA BRANCA;AGUA BRANCA;PI        
2871;ALTO LONGA;ALTO LONGA;PI        
2877;ALTOS;ALTOS;PI        
29290;ALVORADA DO GURGUEIA;ALVORADA DO GURGUEIA;PI        
2855;AMARANTE;AMARANTE;PI        
2856;ANGICAL DO PIAUI;ANGICAL DO PIAUI;PI        
4406;ANISIO DE ABREU;ANISIO DE ABREU;PI        
2881;BARRAS;BARRAS;PI        
4386;BARREIRAS DO PIAUI;BARREIRAS DO PIAUI;PI        
2866;BARRO DURO;BARRO DURO;PI        
4323;BATALHA;BATALHA;PI        
4621;BERTOLINIA;BERTOLINIA;PI        
4397;BOM JESUS;BOM JESUS;PI        
5117;BURITI DOS LOPES;BURITI DOS LOPES;PI        
2880;CABECEIRAS DO PIAUI;CABECEIRAS DO PIAUI;PI        
2879;CAMPO MAIOR;CAMPO MAIOR;PI        
4637;CANTO DO BURITI;CANTO DO BURITI;PI        
5085;CAPITAO DE CAMPOS;CAPITAO DE CAMPOS;PI        
4404;CARACOL;CARACOL;PI        
3130;CASTELO DO PIAUI;CASTELO DO PIAUI;PI        
5118;COCAL;COCAL;PI        
24798;JACARÉ;COCAL;PI        
22588;COCAL DA TELHA ;COCAL DE TELHA;PI        
4618;COLONIA DO GURGUEIA;COLONIA DO GURGUEIA;PI        
4384;CORRENTE;CORRENTE;PI        
4372;CRISTALANDIA DO PIAUI;CRISTALANDIA DO PIAUI;PI        
4270;CRISTINO CASTRO;CRISTINO CASTRO;PI        
4396;CURIMATA;CURIMATA;PI        
2811;DEMERVAL LOBAO;DEMERVAL LOBAO;PI        
4417;DIRCEU ARCOVERDE;DIRCEU ARCOVERDE;PI        
3086;DOM EXPEDITO LOPES;DOM EXPEDITO LOPES;PI        
21394;GATURIANO;DOM EXPEDITO LOPES;PI        
2813;ELESBAO VELOSO;ELESBAO VELOSO;PI        
4620;ELISEU MARTINS;ELISEU MARTINS;PI        
4321;ESPERANTINA;ESPERANTINA;PI        
4634;FLORIANO;FLORIANO;PI        
3116;FRONTEIRAS;FRONTEIRAS;PI        
4387;GILBUES;GILBUES;PI        
3090;INHUMA;INHUMA;PI        
3085;IPIRANGA DO PIAUI;IPIRANGA DO PIAUI;PI        
4626;ITAUEIRA;ITAUEIRA;PI        
17925;ITAUEIRAS ;ITAUEIRA;PI        
3071;JACOBINA DO PIAUI;JACOBINA DO PIAUI;PI        
3078;JAICOS;JAICOS;PI        
4328;JOAQUIM PIRES;JOAQUIM PIRES;PI        
2874;JOSE DE FREITAS;JOSE DE FREITAS;PI        
4405;JUREMA;JUREMA;PI        
5126;LUIS CORREIA;LUIS CORREIA;PI        
4325;LUZILANDIA;LUZILANDIA;PI        
3108;MARCOLANDIA;MARCOLANDIA;PI        
4668;MATIAS OLIMPIO;MATIAS OLIMPIO;PI        
4662;MIGUEL ALVES;MIGUEL ALVES;PI        
2809;MONSENHOR GIL;MONSENHOR GIL;PI        
4388;MONTE ALEGRE DO PIAUI;MONTE ALEGRE DO PIAUI;PI        
23623;PAUS;MONTE ALEGRE DO PIAUI;PI        
4322;MORRO DO CHAPEU DO PIAUI;MORRO DO CHAPEU DO PIAUI;PI        
4649;NAZARE DO PIAUI;NAZARE DO PIAUI;PI        
4653;OEIRAS;OEIRAS;PI        
4271;PALMEIRA DO PIAUI;PALMEIRA DO PIAUI;PI        
4393;PARNAGUA;PARNAGUA;PI        
5124;PARNAIBA;PARNAIBA;PI        
21406;PORTO PIRANJI;PARNAIBA;PI        
3074;PATOS DO PIAUI;PATOS DO PIAUI;PI        
3072;PAULISTANA;PAULISTANA;PI        
5088;PEDRO II;PEDRO II;PI        
3088;PICOS;PICOS;PI        
21405;ALTO ALEGRE;PIRACURUCA;PI        
5113;PIRACURUCA;PIRACURUCA;PI        
5086;PIRIPIRI;PIRIPIRI;PI        
15454;REDENCAO DO GURGUEIA;REDENCAO DO GURGUEIA;PI        
2857;REGENERACAO;REGENERACAO;PI        
4389;SANTA FILOMENA;SANTA FILOMENA;PI        
4269;SANTA LUZ;SANTA LUZ;PI        
3098;SANTO ANTONIO DE LISBOA;SANTO ANTONIO DE LISBOA;PI        
4407;SAO BRAZ DO PIAUI;SAO BRAZ DO PIAUI;PI        
4385;SAO GONCALO DO GURGUEIA;SAO GONCALO DO GURGUEIA;PI        
18251;DIV CE/PI (BR-222);SAO JOAO DA FRONTEIRA;PI        
5121;SAO JOAO DA FRONTEIRA;SAO JOAO DA FRONTEIRA;PI        
4320;SAO JOAO DO ARRAIAL;SAO JOAO DO ARRAIAL;PI        
4643;SAO JOAO DO PIAUI;SAO JOAO DO PIAUI;PI        
4414;SAO LOURENCO DO PIAUI;SAO LOURENCO DO PIAUI;PI        
3133;SAO MIGUEL DO TAPUIO;SAO MIGUEL DO TAPUIO;PI        
4413;SAO RAIMUNDO NONATO;SAO RAIMUNDO NONATO;PI        
3064;SIMPLICIO MENDES;SIMPLICIO MENDES;PI        
77;TERESINA;TERESINA;PI        
2875;UNIAO;UNIAO;PI        
4603;URUCUI;URUCUI;PI        
3092;VALENCA DO PIAUI;VALENCA DO PIAUI;PI        
3536;ADRIANOPOLIS;ADRIANOPOLIS;PR        
3442;AGUDOS DO SUL;AGUDOS DO SUL;PR        
3146;ALTO PARANA;ALTO PARANA;PR        
1324;ALVORADA DO SUL;ALVORADA DO SUL;PR        
1254;AMAPORA;AMAPORA;PR        
690;AMPERE;AMPERE;PR        
1394;ANDIRA;ANDIRA;PR        
3172;ANGULO;ANGULO;PR        
3193;APUCARANA;APUCARANA;PR        
3194;ARAPONGAS;ARAPONGAS;PR        
3510;ARAPOTI;ARAPOTI;PR        
3448;ARAUCARIA;ARAUCARIA;PR        
2030;ASSAI;ASSAI;PR        
891;ASSIS CHATEAUBRIAND;ASSIS CHATEAUBRIAND;PR        
3190;ASTORGA;ASTORGA;PR        
21137;ICARA;ASTORGA;PR        
21136;VENDA GRANADA;ASTORGA;PR        
2041;BANDEIRANTES;BANDEIRANTES;PR        
646;BARRACAO;BARRACAO;PR        
1322;BELA VISTA DO PARAISO;BELA VISTA DO PARAISO;PR        
23597;SANTA MARGARIDA;BELA VISTA DO PARAISO;PR        
1367;CAFEARA;CAFEARA;PR        
3596;CAMBARA;CAMBARA;PR        
3716;CAMBE;CAMBE;PR        
930;CAMPINA DA LAGOA;CAMPINA DA LAGOA;PR        
3495;CAMPINA GRANDE DO SUL;CAMPINA GRANDE DO SUL;PR        
3439;CAMPO DO TENENTE;CAMPO DO TENENTE;PR        
3447;CAMPO LARGO;CAMPO LARGO;PR        
2274;CAMPO MOURAO;CAMPO MOURAO;PR        
1334;CANDOI;CANDOI;PR        
333;CAPANEMA;CAPANEMA;PR        
10514;CAP.LEONIDAS MARQUES ;CAPITAO LEONIDAS MARQUES;PR        
335;CAPITAO LEONIDAS MARQUES;CAPITAO LEONIDAS MARQUES;PR        
3506;CARAMBEI;CARAMBEI;PR        
1882;CARLOPOLIS;CARLOPOLIS;PR        
909;CASCAVEL;CASCAVEL;PR        
3507;CASTRO;CASTRO;PR        
1369;CENTENARIO DO SUL;CENTENARIO DO SUL;PR        
881;CEU AZUL;CEU AZUL;PR        
712;CHOPINZINHO;CHOPINZINHO;PR        
1246;CIANORTE;CIANORTE;PR        
812;CLEVELANDIA;CLEVELANDIA;PR        
11239;DIV PR/SC (BR-280/SC-467);CLEVELANDIA;PR        
24945;TREVO RINCAO;CLEVELANDIA;PR        
1355;COLORADO;COLORADO;PR        
9262;CONSELHEIRO MAIRINK ;CONSELHEIRO MAIRINCK;PR        
910;CORBELIA;CORBELIA;PR        
2035;CORNELIO PROCOPIO;CORNELIO PROCOPIO;PR        
710;CORONEL VIVIDA;CORONEL VIVIDA;PR        
941;CRUZEIRO DO OESTE;CRUZEIRO DO OESTE;PR        
2045;CRUZEIRO DO SUL;CRUZEIRO DO SUL;PR        
69;CURITIBA;CURITIBA;PR        
2025;CURIUVA;CURIUVA;PR        
1286;DIAMANTE DO NORTE;DIAMANTE DO NORTE;PR        
697;DOIS VIZINHOS;DOIS VIZINHOS;PR        
2276;ENGENHEIRO BELTRAO;ENGENHEIRO BELTRAO;PR        
2026;FIGUEIRA;FIGUEIRA;PR        
1309;FLORESTOPOLIS;FLORESTOPOLIS;PR        
3173;FLORIDA;FLORIDA;PR        
920;FORMOSA DO OESTE;FORMOSA DO OESTE;PR        
21095;AEROPORTO FOZ DO IGUACU;FOZ DO IGUACU;PR        
21094;CONJUNTO HABITACIONAL ITAIPU;FOZ DO IGUACU;PR        
201;FOZ DO IGUACU;FOZ DO IGUACU;PR        
22733;VILA FORTES;FOZ DO IGUACU;PR        
899;FRANCISCO ALVES;FRANCISCO ALVES;PR        
695;FRANCISCO BELTRAO;FRANCISCO BELTRAO;PR        
1352;GENERAL CARNEIRO;GENERAL CARNEIRO;PR        
923;GOIOERE;GOIOERE;PR        
896;GUAIRA;GUAIRA;PR        
1287;GUAIRACA;GUAIRACA;PR        
3524;GUAPIRAMA;GUAPIRAMA;PR        
1364;GUARACI;GUARACI;PR        
924;GUARANIACU;GUARANIACU;PR        
1339;GUARAPUAVA;GUARAPUAVA;PR        
3504;GUARAQUECABA;GUARAQUECABA;PR        
21192;TRINDADE;GUARAQUECABA;PR        
21185;ALTO DA SERRA;GUARATUBA;PR        
13565;BOA VISTA  [2];GUARATUBA;PR        
3499;GUARATUBA;GUARATUBA;PR        
22375;OLARIA  [2];GUARATUBA;PR        
22574;RIO BONITO  [4];GUARATUBA;PR        
22374;RIO DA PRAIA ;GUARATUBA;PR        
3513;IBAITI;IBAITI;PR        
3718;IBIPORA;IBIPORA;PR        
22356;FAZ.SANTA JOSEFINA ;IGUARACU;PR        
3189;IGUARACU;IGUARACU;PR        
2044;INAJA;INAJA;PR        
902;IPORA;IPORA;PR        
2268;IRATI;IRATI;PR        
1297;IRETAMA;IRETAMA;PR        
1358;ITAGUAJE;ITAGUAJE;PR        
705;ITAPEJARA D'OESTE;ITAPEJARA D'OESTE;PR        
1285;ITAUNA DO SUL;ITAUNA DO SUL;PR        
2270;IVAIPORA;IVAIPORA;PR        
3515;JABOTI;JABOTI;PR        
3527;JACAREZINHO;JACAREZINHO;PR        
21424;MARQUES DOS REIS;JACAREZINHO;PR        
22325;PONTE JACARE ;JACAREZINHO;PR        
22326;USINA ;JACAREZINHO;PR        
21824;FAZENDA MARAGOGIPE ;JAGUAPITA;PR        
3197;JAGUAPITA;JAGUAPITA;PR        
21425;MATA BURRO;JAGUAPITA;PR        
3511;JAGUARIAIVA;JAGUARIAIVA;PR        
21189;JOAQUIM MURTINHO;JAGUARIAIVA;PR        
3180;JANDAIA DO SUL;JANDAIA DO SUL;PR        
933;JANIOPOLIS;JANIOPOLIS;PR        
3514;JAPIRA;JAPIRA;PR        
1357;JARDIM OLINDA;JARDIM OLINDA;PR        
2022;JATAIZINHO;JATAIZINHO;PR        
916;JESUITAS;JESUITAS;PR        
3526;JOAQUIM TAVORA;JOAQUIM TAVORA;PR        
3440;LAPA;LAPA;PR        
1331;LARANJEIRAS DO SUL;LARANJEIRAS DO SUL;PR        
2033;LEOPOLIS;LEOPOLIS;PR        
1277;LOANDA;LOANDA;PR        
1354;LOBATO;LOBATO;PR        
3717;LONDRINA;LONDRINA;PR        
21139;VARTA;LONDRINA;PR        
1368;LUPIONOPOLIS;LUPIONOPOLIS;PR        
934;MAMBORE;MAMBORE;PR        
3149;MANDAGUACU;MANDAGUACU;PR        
3188;MANDAGUARI;MANDAGUARI;PR        
3444;MANDIRITUBA;MANDIRITUBA;PR        
878;MARECHAL CANDIDO RONDON;MARECHAL CANDIDO RONDON;PR        
3186;MARIALVA;MARIALVA;PR        
938;MARILUZ;MARILUZ;PR        
3150;MARINGA;MARINGA;PR        
21135;VENDA 200;MARINGA;PR        
687;MARIOPOLIS;MARIOPOLIS;PR        
693;MARMELEIRO;MARMELEIRO;PR        
334;MATELANDIA;MATELANDIA;PR        
3500;MATINHOS;MATINHOS;PR        
652;MEDIANEIRA;MEDIANEIRA;PR        
1307;MIRASELVA;MIRASELVA;PR        
3191;MUNHOZ DE MELO;MUNHOZ DE MELO;PR        
22082;MENDESLANDIA ;NOSSA SENHORA DAS GRACAS;PR        
11478;N.S.DAS GRACAS ;NOSSA SENHORA DAS GRACAS;PR        
919;NOVA AURORA;NOVA AURORA;PR        
927;NOVA CANTU;NOVA CANTU;PR        
3147;NOVA ESPERANCA;NOVA ESPERANCA;PR        
1279;NOVA LONDRINA;NOVA LONDRINA;PR        
698;NOVA PRATA DO IGUACU;NOVA PRATA DO IGUACU;PR        
23570;HORIZONTE;PALMAS;PR        
813;PALMAS;PALMAS;PR        
3437;PALMEIRA;PALMEIRA;PR        
889;PALOTINA;PALOTINA;PR        
21141;FIOROPOLIS;PARANACITY;PR        
2046;PARANACITY;PARANACITY;PR        
21140;PARANAREAL;PARANACITY;PR        
3503;PARANAGUA;PARANAGUA;PR        
1356;PARANAPOEMA;PARANAPOEMA;PR        
1262;PARANAVAI;PARANAVAI;PR        
